content	geometry	method	quality	cpu_sha256	nvdec_sha256	cpu_bytes	nvdec_bytes	nvdec_selected	decline_reason	cpu_json	nvdec_json
graphic	tiny-17x13	6	98	47ad6d3b50fc8a181259eed22e1e7d9ac678b7da9a0e969032d4f6a76e9ecb45	47ad6d3b50fc8a181259eed22e1e7d9ac678b7da9a0e969032d4f6a76e9ecb45	410	410	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":201,"decode_ns":60182,"device_handoff_ns":0,"webp_encode_ns":131258120,"metadata_ns":90,"total_ns":131319244,"images_per_second":7.615030,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":410}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":17,"height":13,"method":6,"quality":98,"parse_ns":241,"decode_ns":49743,"device_handoff_ns":0,"webp_encode_ns":2949299,"metadata_ns":40,"total_ns":130487991,"images_per_second":7.663540,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":410}
graphic	odd-257x255	0	25	85a4aa979416d2d02ee952b0b63dd7c592b22d0ab54daec0f8042f6c76c94ec2	85a4aa979416d2d02ee952b0b63dd7c592b22d0ab54daec0f8042f6c76c94ec2	5298	5298	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":180,"decode_ns":556469,"device_handoff_ns":0,"webp_encode_ns":129632312,"metadata_ns":40,"total_ns":130189753,"images_per_second":7.681096,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":5298}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":25,"parse_ns":181,"decode_ns":566308,"device_handoff_ns":0,"webp_encode_ns":2129789,"metadata_ns":40,"total_ns":130681532,"images_per_second":7.652191,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":5298}
graphic	odd-257x255	0	75	8c4c76445b461ad07a8cc1c27f653da2319fd05d09f705771dae035a9c485ed6	8c4c76445b461ad07a8cc1c27f653da2319fd05d09f705771dae035a9c485ed6	7636	7636	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":120,"decode_ns":567049,"device_handoff_ns":0,"webp_encode_ns":149143617,"metadata_ns":40,"total_ns":149711478,"images_per_second":6.679515,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7636}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":75,"parse_ns":431,"decode_ns":537244,"device_handoff_ns":0,"webp_encode_ns":2234293,"metadata_ns":40,"total_ns":129438730,"images_per_second":7.725663,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7636}
graphic	odd-257x255	0	98	b8506137ab003c0fa10daf87ea566d4dcc80da059dbb6eacb16b8ab49c6d9fda	b8506137ab003c0fa10daf87ea566d4dcc80da059dbb6eacb16b8ab49c6d9fda	8990	8990	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":140,"decode_ns":564224,"device_handoff_ns":0,"webp_encode_ns":135564072,"metadata_ns":50,"total_ns":136129247,"images_per_second":7.345960,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8990}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":0,"quality":98,"parse_ns":191,"decode_ns":537595,"device_handoff_ns":0,"webp_encode_ns":2640071,"metadata_ns":40,"total_ns":130730794,"images_per_second":7.649307,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8990}
graphic	odd-257x255	1	25	2a9f062bf31e4411f8de13207a0fd7c7411ab0a0a452f2c0fb8060dc7999770a	2a9f062bf31e4411f8de13207a0fd7c7411ab0a0a452f2c0fb8060dc7999770a	4546	4546	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":120,"decode_ns":531693,"device_handoff_ns":0,"webp_encode_ns":134886095,"metadata_ns":100,"total_ns":135418760,"images_per_second":7.384501,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4546}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":25,"parse_ns":140,"decode_ns":546912,"device_handoff_ns":0,"webp_encode_ns":2343587,"metadata_ns":50,"total_ns":130253483,"images_per_second":7.677338,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4546}
graphic	odd-257x255	1	75	77a90fbc2cd5253c6a4c22d31d4300200b790c1af80d82582327879ef28f646f	77a90fbc2cd5253c6a4c22d31d4300200b790c1af80d82582327879ef28f646f	6630	6630	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":140,"decode_ns":569824,"device_handoff_ns":0,"webp_encode_ns":134987405,"metadata_ns":40,"total_ns":135558311,"images_per_second":7.376899,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":6630}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":75,"parse_ns":120,"decode_ns":538787,"device_handoff_ns":0,"webp_encode_ns":2660930,"metadata_ns":41,"total_ns":134926151,"images_per_second":7.411462,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":6630}
graphic	odd-257x255	1	98	7d30c918c24231f79fcbcf9ba783473bc5f731ab931a5c29acb95c558391ff44	7d30c918c24231f79fcbcf9ba783473bc5f731ab931a5c29acb95c558391ff44	8148	8148	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":180,"decode_ns":558133,"device_handoff_ns":0,"webp_encode_ns":130856608,"metadata_ns":130,"total_ns":131415743,"images_per_second":7.609438,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8148}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":1,"quality":98,"parse_ns":140,"decode_ns":527325,"device_handoff_ns":0,"webp_encode_ns":3225745,"metadata_ns":50,"total_ns":130619386,"images_per_second":7.655831,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8148}
graphic	odd-257x255	2	25	289a2015a83f5698def1b86de99b0fd50ada29be48507cf8ec00ba20fdf2d691	289a2015a83f5698def1b86de99b0fd50ada29be48507cf8ec00ba20fdf2d691	3634	3634	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":150,"decode_ns":571057,"device_handoff_ns":0,"webp_encode_ns":135869563,"metadata_ns":40,"total_ns":136441621,"images_per_second":7.329142,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3634}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":25,"parse_ns":140,"decode_ns":552983,"device_handoff_ns":0,"webp_encode_ns":2560092,"metadata_ns":50,"total_ns":131657675,"images_per_second":7.595455,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3634}
graphic	odd-257x255	2	75	1c383524c46ffab1c94a4450250d7d9fceeef047cd2b4b44afe9ae78f016a040	1c383524c46ffab1c94a4450250d7d9fceeef047cd2b4b44afe9ae78f016a040	5112	5112	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":141,"decode_ns":549466,"device_handoff_ns":0,"webp_encode_ns":137414018,"metadata_ns":40,"total_ns":137964466,"images_per_second":7.248243,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":5112}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":75,"parse_ns":141,"decode_ns":546741,"device_handoff_ns":0,"webp_encode_ns":2742393,"metadata_ns":40,"total_ns":131866656,"images_per_second":7.583418,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":5112}
graphic	odd-257x255	2	98	eee8f776f71fc2763ab988c56777578bfd185d1f67269d6b43936eacda0a79cc	eee8f776f71fc2763ab988c56777578bfd185d1f67269d6b43936eacda0a79cc	8064	8064	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":140,"decode_ns":562110,"device_handoff_ns":0,"webp_encode_ns":131137975,"metadata_ns":51,"total_ns":131701037,"images_per_second":7.592955,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8064}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":2,"quality":98,"parse_ns":151,"decode_ns":562631,"device_handoff_ns":0,"webp_encode_ns":3268715,"metadata_ns":60,"total_ns":132047514,"images_per_second":7.573032,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":8064}
graphic	odd-257x255	3	25	39d3fdc575947bb9c2d40ab046c6118df4b8700a217ab88c93c335653878efaf	39d3fdc575947bb9c2d40ab046c6118df4b8700a217ab88c93c335653878efaf	3394	3394	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":140,"decode_ns":564154,"device_handoff_ns":0,"webp_encode_ns":139984769,"metadata_ns":70,"total_ns":140549905,"images_per_second":7.114911,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3394}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":25,"parse_ns":150,"decode_ns":578321,"device_handoff_ns":0,"webp_encode_ns":7583465,"metadata_ns":40,"total_ns":141160546,"images_per_second":7.084132,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3394}
graphic	odd-257x255	3	75	e0ed0ff29de7604eaddccb1ecd59a457a266a6198214f55da781a48eb496ce6e	e0ed0ff29de7604eaddccb1ecd59a457a266a6198214f55da781a48eb496ce6e	4954	4954	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":131,"decode_ns":568492,"device_handoff_ns":0,"webp_encode_ns":145225779,"metadata_ns":40,"total_ns":145795193,"images_per_second":6.858937,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4954}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":75,"parse_ns":140,"decode_ns":548154,"device_handoff_ns":0,"webp_encode_ns":7114670,"metadata_ns":40,"total_ns":135039141,"images_per_second":7.405260,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":4954}
graphic	odd-257x255	3	98	91c7d5c695911c7a6c77bbd4699eb55028680a83ef5af7d6cc3bf4f0d1c8b313	91c7d5c695911c7a6c77bbd4699eb55028680a83ef5af7d6cc3bf4f0d1c8b313	7602	7602	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":140,"decode_ns":555898,"device_handoff_ns":0,"webp_encode_ns":134836253,"metadata_ns":60,"total_ns":135393182,"images_per_second":7.385896,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7602}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":3,"quality":98,"parse_ns":120,"decode_ns":535811,"device_handoff_ns":0,"webp_encode_ns":7359827,"metadata_ns":50,"total_ns":139667036,"images_per_second":7.159886,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":7602}
graphic	odd-257x255	4	25	31e1e79df8746c54a9a598ef82d1ae94915c92aa73412d8204f02acc3fbcc292	31e1e79df8746c54a9a598ef82d1ae94915c92aa73412d8204f02acc3fbcc292	3380	3380	cpu	unsupported-nvdec-sequence	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"forced-cpu","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":25,"parse_ns":131,"decode_ns":561900,"device_handoff_ns":0,"webp_encode_ns":134020879,"metadata_ns":50,"total_ns":134584002,"images_per_second":7.430304,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3380}	{"operation":"webp_transcode","sequence":0,"backend":"cpu","decline_reason":"unsupported-nvdec-sequence","decoded_format":"cpu-yuv420","nvdec_decode_status":0,"nvdec_decode_status_result":-1,"nvdec_error_concealed":false,"width":257,"height":255,"method":4,"quality":25,"parse_ns":140,"decode_ns":559274,"device_handoff_ns":0,"webp_encode_ns":7308843,"metadata_ns":50,"total_ns":140799411,"images_per_second":7.102302,"decoded_host_to_device_bytes":0,"decoded_device_to_host_bytes":0,"decoded_device_to_device_bytes":0,"verification_psnr_db":-1.000000,"output_bytes":3380}
